order_acknowledged_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds,country,city,type_of_food
2015-06-10 12:17:54.090432+01:00,18.45,1638,5,3944,UK,Birmingham,burgers
2015-06-12 21:26:06.034330+01:00,15.3,1638,5,1017,UK,Birmingham,burgers
2015-06-12 23:23:12.979685+01:00,12.6,1638,2,474,UK,Birmingham,burgers
2015-06-14 19:05:16.621814+01:00,47.85,1638,6,936,UK,Birmingham,burgers
2015-06-20 23:01:43.849658+01:00,15.15,1638,3,627,UK,Birmingham,burgers
2015-06-25 17:13:21.803757+01:00,26.15,1638,5,657,UK,Birmingham,burgers
2015-06-02 23:44:32.382519+01:00,32.2,1795,4,639,UK,London,italian
2015-06-04 20:18:58.923312+01:00,27.5,1795,4,986,UK,London,italian
2015-06-10 16:21:37.858075+01:00,16.8,1795,3,659,UK,London,italian
2015-06-14 20:30:24.140601+01:00,21.0,1795,3,881,UK,London,italian
2015-06-21 21:16:03.303408+01:00,31.4,1795,4,2073,UK,London,italian
2015-06-23 14:15:07.467555+01:00,16.4,1795,2,1107,UK,London,italian
2015-06-02 23:58:39.692683+01:00,32.7,413,6,428,UK,London,indian
2015-06-24 20:19:03.000272+01:00,21.9,413,2,515,UK,London,indian
2015-06-03 13:02:24.545543+01:00,24.1366,2695,2,1670,Ireland,Dublin,pizza
2015-06-04 19:13:59.652590+01:00,34.075199999999995,2695,3,595,Ireland,Dublin,pizza
2015-06-08 19:48:29.306443+01:00,21.65195,2695,2,267,Ireland,Dublin,pizza
2015-06-17 19:54:39.390407+01:00,13.4881,2695,2,494,Ireland,Dublin,pizza
2015-06-27 18:04:14.387746+01:00,13.84305,2695,2,1514,Ireland,Dublin,pizza
2015-06-27 19:57:04.718048+01:00,32.30045,2695,3,951,Ireland,Dublin,pizza
2015-06-30 22:47:28.247453+01:00,14.198,2695,2,272,Ireland,Dublin,pizza
2015-06-03 11:56:36.712118+01:00,34.3,15,5,2993,UK,London,thai
2015-06-03 20:51:16.232933+01:00,25.7,15,2,1055,UK,London,thai
2015-06-03 20:57:39.507112+01:00,15.0,15,2,820,UK,London,thai
2015-06-06 21:37:04.817782+01:00,20.3,15,3,944,UK,London,thai
2015-06-07 14:40:37.165545+01:00,28.3,15,2,956,UK,London,thai
2015-06-08 20:22:59.833286+01:00,19.9,15,3,957,UK,London,thai
2015-06-09 19:59:02.602928+01:00,36.8,15,5,748,UK,London,thai
2015-06-11 20:25:56.920058+01:00,17.0,15,3,953,UK,London,thai
2015-06-15 22:50:05.044572+01:00,34.3,15,5,1005,UK,London,thai
2015-06-21 18:33:45.683364+01:00,30.9,15,5,1298,UK,London,thai
2015-06-21 21:36:27.830713+01:00,22.9,15,3,1041,UK,London,thai
2015-06-21 21:39:42.532825+01:00,49.6,15,8,852,UK,London,thai
2015-06-22 13:19:01.533311+01:00,26.8,15,5,1473,UK,London,thai
2015-06-29 19:51:17.788629+01:00,17.4,15,3,683,UK,London,thai
2015-06-04 13:03:39.118872+01:00,80.5,557,6,1741,UK,London,burgers
2015-06-03 12:14:27.672374+01:00,61.0,2895,2,4466,UK,Edinburgh,greek
2015-06-06 20:58:03.402716+01:00,59.8,2895,5,1519,UK,Edinburgh,greek
2015-06-07 15:29:43.100073+01:00,18.0,2895,5,1242,UK,Edinburgh,greek
2015-06-07 15:30:58.683953+01:00,21.2,2895,4,1167,UK,Edinburgh,greek
2015-06-08 16:14:05.743370+01:00,16.2,2895,3,712,UK,Edinburgh,greek
2015-06-11 14:37:58.085823+01:00,4.2,2895,1,1031,UK,Edinburgh,greek
2015-06-13 13:59:53.890607+01:00,23.2,2895,4,5666,UK,Edinburgh,greek
2015-06-17 21:24:48.510927+01:00,15.8,2895,2,1182,UK,Edinburgh,greek
2015-06-18 20:39:28.166699+01:00,15.0,2895,4,1197,UK,Edinburgh,greek
2015-06-19 18:32:56.178637+01:00,19.1,2895,3,2481,UK,Edinburgh,greek
2015-06-19 19:03:03.376624+01:00,19.9,2895,5,987,UK,Edinburgh,greek
2015-06-19 20:06:28.635744+01:00,16.5,2895,3,522,UK,Edinburgh,greek
2015-06-25 15:55:37.449953+01:00,16.0,2895,1,951,UK,Edinburgh,greek
2015-06-26 13:18:49.195289+01:00,20.6,2895,4,2300,UK,Edinburgh,greek
2015-06-28 21:31:47.946388+01:00,7.8,2895,1,1555,UK,Edinburgh,greek
2015-06-28 22:09:03.435595+01:00,16.4,2895,3,831,UK,Edinburgh,greek
2015-06-29 16:22:37.049645+01:00,15.0,2895,2,926,UK,Edinburgh,greek
2015-06-30 18:19:02.764292+01:00,16.8,2895,1,2704,UK,Edinburgh,greek
2015-06-03 12:14:43.795114+01:00,28.4,187,4,4207,UK,London,mediterranean
2015-06-03 21:01:29.232651+01:00,27.9,187,5,956,UK,London,mediterranean
2015-06-10 12:03:56.658714+01:00,6.95,187,1,2718,UK,London,mediterranean
2015-06-10 21:06:06.508505+01:00,15.4,187,5,474,UK,London,mediterranean
2015-06-12 17:21:19.995503+01:00,17.7,187,4,503,UK,London,mediterranean
2015-06-03 13:18:46.292040+02:00,18.31542,2694,5,529,Germany,Berlin,mediterranean
2015-06-03 13:48:23.317315+01:00,25.25,2026,2,0,UK,Birmingham,british
2015-06-05 22:44:15.840209+01:00,27.0,2026,2,1063,UK,Birmingham,british
2015-06-06 19:51:46.526608+01:00,26.25,2026,2,3147,UK,Birmingham,british
2015-06-13 16:55:01.737927+01:00,50.0,2026,4,4097,UK,Birmingham,british
2015-06-14 18:15:36.642540+01:00,25.0,2026,2,891,UK,Birmingham,british
2015-06-15 19:22:36.423263+01:00,22.25,2026,2,423,UK,Birmingham,british
2015-06-15 22:05:04.845418+01:00,12.25,2026,1,181,UK,Birmingham,british
2015-06-17 20:00:40.466323+01:00,22.0,2026,2,823,UK,Birmingham,british
2015-06-24 19:25:48.616791+01:00,13.75,2026,1,952,UK,Birmingham,british
2015-06-25 22:07:16.229726+01:00,23.5,2026,2,1056,UK,Birmingham,british
2015-06-26 19:58:32.271600+01:00,23.5,2026,2,6891,UK,Birmingham,british
2015-06-26 20:57:13.861057+01:00,24.0,2026,2,630,UK,Birmingham,british
2015-06-27 19:28:39.154185+01:00,24.0,2026,2,257,UK,Birmingham,british
2015-06-28 20:42:44.559519+01:00,36.75,2026,2,2021,UK,Birmingham,british
2015-06-03 12:46:20.106483+01:00,18.5,789,5,3989,UK,London,bakery
2015-06-20 14:25:36.305749+01:00,17.75,789,4,141,UK,London,bakery
2015-06-20 19:03:50.776297+01:00,17.75,789,2,220,UK,London,bakery
2015-06-03 13:43:57.831601+02:00,84.4781,2547,6,1712,France,Paris,korean
2015-06-04 13:32:43.254311+02:00,15.6178,2547,2,604,France,Paris,korean
2015-06-05 20:53:30.909731+02:00,37.6247,2547,4,690,France,Paris,korean
2015-06-05 21:52:43.912403+02:00,12.7782,2547,1,1274,France,Paris,korean
2015-06-09 13:48:10.233263+02:00,12.0683,2547,1,345,France,Paris,korean
2015-06-16 22:07:13.027628+02:00,22.7168,2547,2,50,France,Paris,korean
2015-06-18 21:33:25.111447+02:00,12.0683,2547,1,16,France,Paris,korean
2015-06-23 21:26:06.227559+02:00,29.8158,2547,3,351,France,Paris,korean
2015-06-03 12:49:29.733212+01:00,25.4,2881,3,2635,UK,London,thai
2015-06-03 19:54:37.561093+01:00,51.45,2881,5,794,UK,London,thai
2015-06-03 20:17:40.753062+01:00,26.4,2881,3,487,UK,London,thai
2015-06-03 20:32:37.275353+01:00,24.95,2881,3,925,UK,London,thai
2015-06-03 21:29:31.733445+01:00,17.45,2881,2,613,UK,London,thai
2015-06-03 21:54:16.097364+01:00,68.1,2881,8,1837,UK,London,thai
2015-06-03 22:11:33.347450+01:00,29.2,2881,3,799,UK,London,thai
2015-06-04 13:48:05.197234+01:00,47.7,2881,5,990,UK,London,thai
2015-06-04 19:10:26.474153+01:00,23.4,2881,3,2937,UK,London,thai
2015-06-04 19:47:14.116587+01:00,18.75,2881,2,678,UK,London,thai
2015-06-04 20:36:31.325006+01:00,37.8,2881,3,1082,UK,London,thai
2015-06-04 20:40:37.764613+01:00,19.45,2881,2,709,UK,London,thai
2015-06-04 20:56:24.633619+01:00,31.4,2881,3,578,UK,London,thai
2015-06-04 21:39:00.115592+01:00,74.4,2881,6,890,UK,London,thai
2015-06-04 21:46:22.679910+01:00,51.1,2881,5,875,UK,London,thai
2015-06-04 22:00:27.941111+01:00,65.7,2881,7,1087,UK,London,thai
2015-06-04 22:15:58.718502+01:00,21.9,2881,2,528,UK,London,thai
2015-06-05 20:54:40.034152+01:00,32.3,2881,4,734,UK,London,thai
2015-06-05 21:23:10.038141+01:00,17.7,2881,3,553,UK,London,thai
2015-06-05 22:30:37.604411+01:00,44.3,2881,5,869,UK,London,thai
2015-06-05 22:38:15.102485+01:00,25.4,2881,3,800,UK,London,thai
2015-06-05 22:55:42.355851+01:00,54.95,2881,6,764,UK,London,thai
2015-06-06 22:26:07.977534+01:00,36.5,2881,4,719,UK,London,thai
2015-06-06 22:49:21.678830+01:00,50.9,2881,5,981,UK,London,thai
2015-06-07 22:21:03.484074+01:00,26.2,2881,3,844,UK,London,thai
2015-06-08 20:57:39.701578+01:00,18.25,2881,2,644,UK,London,thai
2015-06-09 20:20:53.790831+01:00,21.4,2881,3,1203,UK,London,thai
2015-06-09 21:04:51.317190+01:00,77.2,2881,7,2868,UK,London,thai
2015-06-09 21:08:12.887922+01:00,30.45,2881,4,790,UK,London,thai
2015-06-10 20:45:36.693930+01:00,17.45,2881,2,830,UK,London,thai
2015-06-10 20:47:12.451749+01:00,75.05,2881,8,1238,UK,London,thai
2015-06-10 21:17:05.059812+01:00,25.95,2881,3,1102,UK,London,thai
2015-06-10 21:44:56.340672+01:00,36.9,2881,4,850,UK,London,thai
2015-06-12 22:43:28.637240+01:00,33.9,2881,4,800,UK,London,thai
2015-06-14 19:47:31.007894+01:00,45.3,2881,5,939,UK,London,thai
2015-06-15 20:30:54.834509+01:00,42.9,2881,5,987,UK,London,thai
2015-06-16 14:45:04.587159+01:00,19.45,2881,2,1070,UK,London,thai
2015-06-16 20:57:25.645646+01:00,19.45,2881,2,945,UK,London,thai
2015-06-16 21:48:53.402716+01:00,19.45,2881,2,1030,UK,London,thai
2015-06-16 22:07:09.711598+01:00,34.6,2881,4,940,UK,London,thai
2015-06-17 20:56:06.574614+01:00,35.8,2881,2,1161,UK,London,thai
2015-06-18 20:55:01.988804+01:00,22.7,2881,2,1362,UK,London,thai
2015-06-20 23:49:07.709731+01:00,18.05,2881,2,815,UK,London,thai
2015-06-23 19:54:39.638431+01:00,27.4,2881,3,1040,UK,London,thai
2015-06-23 20:42:45.777928+01:00,55.95,2881,6,1176,UK,London,thai
2015-06-23 21:00:46.646755+01:00,98.9,2881,8,1097,UK,London,thai
2015-06-23 21:34:38.898832+01:00,44.95,2881,5,603,UK,London,thai
2015-06-23 21:52:05.501236+01:00,43.75,2881,4,935,UK,London,thai
2015-06-23 22:02:24.212445+01:00,35.65,2881,4,623,UK,London,thai
2015-06-24 20:15:48.151164+01:00,68.0,2881,6,292,UK,London,thai
2015-06-24 20:16:48.838959+01:00,36.8,2881,3,941,UK,London,thai
2015-06-24 20:36:32.066011+01:00,34.35,2881,4,905,UK,London,thai
2015-06-24 21:07:03.594384+01:00,28.5,2881,3,784,UK,London,thai
2015-06-24 21:39:40.628932+01:00,28.85,2881,3,965,UK,London,thai
2015-06-27 20:07:23.080800+01:00,57.95,2881,8,848,UK,London,thai
2015-06-27 20:35:04.745410+01:00,38.35,2881,4,653,UK,London,thai
2015-06-27 21:45:44.807718+01:00,20.9,2881,2,1172,UK,London,thai
2015-06-27 21:47:10.320201+01:00,17.05,2881,2,1092,UK,London,thai
2015-06-27 22:00:50.729045+01:00,20.7,2881,2,885,UK,London,thai
2015-06-30 21:12:16.245634+01:00,78.7,2881,11,960,UK,London,thai
2015-06-03 13:12:41.783489+01:00,22.95,2721,3,2735,UK,Reading,argentinian
2015-06-07 20:29:39.346863+01:00,37.95,2721,4,1655,UK,Reading,argentinian
2015-06-12 17:49:58.884983+01:00,17.95,2721,3,1457,UK,Reading,argentinian
2015-06-12 21:56:21.219491+01:00,30.8,2721,3,1076,UK,Reading,argentinian
2015-06-14 20:23:39.842029+01:00,14.9,2721,2,1323,UK,Reading,argentinian
2015-06-15 18:47:38.446006+01:00,22.45,2721,2,1523,UK,Reading,argentinian
2015-06-17 15:41:19.244902+01:00,17.95,2721,1,878,UK,Reading,argentinian
2015-06-18 19:49:26.770688+01:00,41.35,2721,4,1498,UK,Reading,argentinian
2015-06-25 20:17:04.498911+01:00,38.35,2721,6,1488,UK,Reading,argentinian
2015-06-26 19:13:26.631780+01:00,22.85,2721,3,3117,UK,Reading,argentinian
2015-06-26 21:06:38.609777+01:00,27.0,2721,4,3356,UK,Reading,argentinian
2015-06-30 20:31:01.305802+01:00,31.85,2721,2,1115,UK,Reading,argentinian
2015-06-03 13:18:41.412921+01:00,43.5,231,5,1335,UK,London,chicken
2015-06-04 16:52:06.550027+01:00,16.0,231,5,915,UK,London,chicken
2015-06-06 14:24:37.543940+01:00,15.5,231,3,1184,UK,London,chicken
2015-06-08 14:51:04.108429+01:00,28.0,231,3,1293,UK,London,chicken
2015-06-08 22:33:33.170267+01:00,22.5,231,3,1152,UK,London,chicken
2015-06-10 17:28:51.882562+01:00,17.5,231,3,1045,UK,London,chicken
2015-06-12 12:40:48.149178+01:00,17.5,231,4,3606,UK,London,chicken
2015-06-15 20:08:10.170728+01:00,7.0,231,1,587,UK,London,chicken
2015-06-17 13:24:18.025281+01:00,35.26,231,7,1171,UK,London,chicken
2015-06-17 13:26:38.795597+01:00,23.64,231,4,1293,UK,London,chicken
2015-06-17 13:41:44.005963+01:00,21.0,231,3,1313,UK,London,chicken
2015-06-17 13:42:34.314381+01:00,37.52,231,9,1262,UK,London,chicken
2015-06-17 13:44:05.206503+01:00,44.39,231,8,1408,UK,London,chicken
2015-06-17 14:17:57.969288+01:00,27.0,231,4,1079,UK,London,chicken
2015-06-17 14:24:15.067356+01:00,39.51,231,6,1366,UK,London,chicken
2015-06-17 14:35:26.398052+01:00,17.25,231,3,1352,UK,London,chicken
2015-06-17 14:41:03.733345+01:00,18.01,231,4,1359,UK,London,chicken
2015-06-17 14:43:39.905701+01:00,15.75,231,2,1384,UK,London,chicken
2015-06-17 14:54:24.256099+01:00,15.01,231,6,945,UK,London,chicken
2015-06-17 17:42:34.311573+01:00,19.5,231,3,890,UK,London,chicken
2015-06-18 11:22:03.534601+01:00,72.0,231,1,5077,UK,London,chicken
2015-06-18 16:51:05.831611+01:00,16.0,231,3,673,UK,London,chicken
2015-06-18 19:25:14.432983+01:00,16.53,231,7,1364,UK,London,chicken
2015-06-18 20:39:23.185415+01:00,15.25,231,3,1322,UK,London,chicken
2015-06-19 10:58:46.944117+01:00,124.0,231,9,5631,UK,London,chicken
2015-06-19 11:25:22.130814+01:00,385.56,231,5,5233,UK,London,chicken
2015-06-19 15:29:05.663829+01:00,16.51,231,4,1246,UK,London,chicken
2015-06-19 22:04:05.529998+01:00,16.0,231,4,1098,UK,London,chicken
2015-06-19 22:12:03.291713+01:00,25.5,231,3,1126,UK,London,chicken
2015-06-20 14:23:38.472358+01:00,26.0,231,4,749,UK,London,chicken
2015-06-20 14:39:44.270620+01:00,15.5,231,5,392,UK,London,chicken
2015-06-20 15:03:17.661478+01:00,13.5,231,2,1071,UK,London,chicken
2015-06-20 15:09:34.794491+01:00,15.0,231,3,851,UK,London,chicken
2015-06-20 15:29:33.498110+01:00,20.0,231,1,448,UK,London,chicken
2015-06-20 18:51:52.904372+01:00,26.0,231,1,3167,UK,London,chicken
2015-06-21 20:05:26.863661+01:00,26.0,231,5,1060,UK,London,chicken
2015-06-21 20:27:09.309301+01:00,27.5,231,4,1032,UK,London,chicken
2015-06-21 20:38:38.287637+01:00,15.0,231,4,1061,UK,London,chicken
2015-06-21 21:01:01.184580+01:00,30.0,231,6,1343,UK,London,chicken
2015-06-22 19:51:03.698591+01:00,25.5,231,5,1005,UK,London,chicken
2015-06-22 20:51:44.372596+01:00,17.0,231,2,835,UK,London,chicken
2015-06-22 20:52:24.695435+01:00,24.0,231,4,794,UK,London,chicken
2015-06-22 21:23:42.274112+01:00,18.0,231,4,865,UK,London,chicken
2015-06-22 21:24:42.695600+01:00,16.5,231,2,810,UK,London,chicken
2015-06-22 22:44:00.752104+01:00,17.0,231,5,734,UK,London,chicken
2015-06-23 20:18:10.754325+01:00,19.0,231,4,694,UK,London,chicken
2015-06-24 13:08:37.534759+01:00,52.89,231,5,2475,UK,London,chicken
2015-06-24 13:15:19.712617+01:00,19.88,231,3,1347,UK,London,chicken
2015-06-24 13:20:36.542875+01:00,16.13,231,4,1363,UK,London,chicken
2015-06-24 13:27:23.974904+01:00,63.02,231,7,1863,UK,London,chicken
2015-06-24 14:40:42.015103+01:00,6.0,231,1,873,UK,London,chicken
2015-06-24 17:06:18.493087+01:00,21.38,231,3,1076,UK,London,chicken
2015-06-25 20:28:45.438986+01:00,115.5,231,10,2732,UK,London,chicken
2015-06-27 18:41:28.392931+01:00,34.5,231,6,992,UK,London,chicken
2015-06-03 13:24:27.167595+01:00,28.7,199,3,984,UK,London,italian
2015-06-04 13:40:27.929678+01:00,14.9,199,1,669,UK,London,italian
2015-06-06 14:34:44.530773+01:00,15.8,199,2,358,UK,London,italian
2015-06-06 21:44:45.828022+01:00,20.7,199,3,1512,UK,London,italian
2015-06-06 21:53:48.722673+01:00,75.2,199,8,1438,UK,London,italian
2015-06-07 14:38:38.672096+01:00,23.3,199,3,759,UK,London,italian
2015-06-07 14:53:44.261238+01:00,33.7,199,3,729,UK,London,italian
2015-06-10 21:39:19.687777+01:00,28.8,199,2,646,UK,London,italian
2015-06-11 21:56:09.655932+01:00,22.8,199,2,529,UK,London,italian
2015-06-11 22:46:53.885702+01:00,18.8,199,2,705,UK,London,italian
2015-06-14 20:54:58.297916+01:00,17.8,199,2,655,UK,London,italian
2015-06-19 19:42:57.644765+01:00,26.6,199,4,1204,UK,London,italian
2015-06-19 21:14:03.807022+01:00,18.8,199,2,695,UK,London,italian
2015-06-19 21:55:50.068483+01:00,25.7,199,2,539,UK,London,italian
2015-06-19 22:49:26.121340+01:00,55.4,199,6,772,UK,London,italian
2015-06-21 18:22:00.457045+01:00,9.85,199,2,387,UK,London,italian
2015-06-21 21:41:22.142584+01:00,7.9,199,1,357,UK,London,italian
2015-06-23 22:12:08.217280+01:00,49.95,199,7,887,UK,London,italian
2015-06-26 15:43:39.601636+01:00,45.6,199,4,1216,UK,London,italian
2015-06-26 21:00:06.592784+01:00,15.8,199,2,619,UK,London,italian
2015-06-26 21:17:55.820556+01:00,42.7,199,2,1002,UK,London,italian
2015-06-27 20:42:38.685842+01:00,25.7,199,2,851,UK,London,italian
2015-06-28 20:21:31.904097+01:00,53.4,199,5,1033,UK,London,italian
2015-06-03 14:05:32.798477+01:00,82.5,1418,12,0,UK,London,international
2015-06-05 11:35:02.067427+01:00,61.75,1418,14,5861,UK,London,international
2015-06-12 13:20:25.942561+01:00,22.0,1418,5,460,UK,London,international
2015-06-15 12:35:55.760998+01:00,66.5,1418,12,3221,UK,London,international
2015-06-22 13:05:32.044133+01:00,69.0,1418,9,2196,UK,London,international
2015-06-24 14:57:47.086502+01:00,15.5,1418,3,71,UK,London,international
2015-06-29 15:39:42.857364+01:00,15.5,1418,3,113,UK,London,international
2015-06-03 13:34:15.219401+01:00,31.0,2480,5,1408,UK,London,british
2015-06-04 13:25:27.396800+01:00,17.5,2480,2,981,UK,London,british
2015-06-04 19:08:05.974650+01:00,22.7,2480,4,1428,UK,London,british
2015-06-10 19:02:00.405518+01:00,29.7,2480,4,1997,UK,London,british
2015-06-13 21:52:04.406652+01:00,16.5,2480,2,879,UK,London,british
2015-06-19 21:55:54.278993+01:00,26.0,2480,3,1427,UK,London,british
2015-06-19 22:38:18.474592+01:00,20.5,2480,2,467,UK,London,british
2015-06-20 15:05:58.885850+01:00,15.7,2480,2,764,UK,London,british
2015-06-24 22:43:00.838851+01:00,28.5,2480,4,554,UK,London,british
2015-06-26 16:26:41.946041+01:00,15.7,2480,2,1369,UK,London,british
2015-06-27 20:34:56.737661+01:00,22.5,2480,3,524,UK,London,british
2015-06-28 13:32:37.557381+01:00,15.7,2480,2,604,UK,London,british
2015-06-29 15:22:05.859124+01:00,16.5,2480,2,776,UK,London,british
2015-06-30 14:03:21.200116+01:00,18.5,2480,2,971,UK,London,british
2015-06-03 14:42:21.147545+02:00,22.0069,2771,3,569,France,Paris,seafood
2015-06-03 13:45:12.125469+01:00,21.4,1895,4,1759,UK,Manchester,burgers
2015-06-05 20:50:44.752785+01:00,21.8,1895,2,0,UK,Manchester,burgers
2015-06-05 20:35:09.192456+01:00,31.7,1895,4,1947,UK,Manchester,burgers
2015-06-05 20:44:42.739041+01:00,20.9,1895,3,2737,UK,Manchester,burgers
2015-06-05 20:50:39.641935+01:00,20.4,1895,2,2360,UK,Manchester,burgers
2015-06-06 19:35:16.890332+01:00,26.75,1895,3,1360,UK,Manchester,burgers
2015-06-06 19:44:37.504534+01:00,19.3,1895,3,421,UK,Manchester,burgers
2015-06-06 19:49:47.928464+01:00,30.3,1895,3,5436,UK,Manchester,burgers
2015-06-07 19:30:59.257793+01:00,18.3,1895,3,237,UK,Manchester,burgers
2015-06-07 19:32:49.939335+01:00,23.7,1895,3,262,UK,Manchester,burgers
2015-06-07 20:33:46.982239+01:00,32.6,1895,4,449,UK,Manchester,burgers
2015-06-07 20:47:24.122796+01:00,15.4,1895,3,395,UK,Manchester,burgers
2015-06-07 20:59:32.116991+01:00,24.3,1895,3,714,UK,Manchester,burgers
2015-06-07 21:38:20.167581+01:00,32.1,1895,5,256,UK,Manchester,burgers
2015-06-08 19:21:44.612131+01:00,19.8,1895,2,227,UK,Manchester,burgers
2015-06-08 21:09:43.536516+01:00,25.4,1895,3,171,UK,Manchester,burgers
2015-06-10 18:57:07.837523+01:00,9.5,1895,1,79,UK,Manchester,burgers
2015-06-10 19:06:52.135360+01:00,21.8,1895,2,881,UK,Manchester,burgers
2015-06-11 20:27:29.621914+01:00,20.4,1895,2,672,UK,Manchester,burgers
2015-06-11 20:32:06.397932+01:00,21.7,1895,3,201,UK,Manchester,burgers
2015-06-12 18:33:12.163102+01:00,21.2,1895,4,337,UK,Manchester,burgers
2015-06-12 22:31:55.921283+01:00,17.4,1895,3,665,UK,Manchester,burgers
2015-06-12 22:34:27.263509+01:00,36.7,1895,5,872,UK,Manchester,burgers
2015-06-12 22:34:52.647341+01:00,32.5,1895,6,342,UK,Manchester,burgers
2015-06-13 18:42:37.868044+01:00,47.5,1895,6,1027,UK,Manchester,burgers
2015-06-13 19:16:27.575989+01:00,41.6,1895,5,4407,UK,Manchester,burgers
2015-06-13 19:31:59.711490+01:00,47.1,1895,5,560,UK,Manchester,burgers
2015-06-13 21:48:44.140462+01:00,24.5,1895,6,467,UK,Manchester,burgers
2015-06-13 22:56:49.658049+01:00,17.05,1895,3,672,UK,Manchester,burgers
2015-06-14 13:54:40.711445+01:00,27.8,1895,2,218,UK,Manchester,burgers
2015-06-14 16:53:49.607664+01:00,114.3,1895,9,919,UK,Manchester,burgers
2015-06-14 22:10:15.910188+01:00,26.7,1895,4,696,UK,Manchester,burgers
2015-06-15 17:28:49.991432+01:00,16.8,1895,2,620,UK,Manchester,burgers
2015-06-15 18:18:19.958169+01:00,43.1,1895,6,1368,UK,Manchester,burgers
2015-06-15 20:22:07.329680+01:00,16.8,1895,2,100,UK,Manchester,burgers
2015-06-15 20:51:51.747157+01:00,24.9,1895,3,403,UK,Manchester,burgers
2015-06-15 20:56:58.759149+01:00,16.8,1895,2,127,UK,Manchester,burgers
2015-06-15 21:05:44.004604+01:00,15.8,1895,2,503,UK,Manchester,burgers
2015-06-16 19:28:34.953358+01:00,17.8,1895,2,186,UK,Manchester,burgers
2015-06-16 19:50:53.240276+01:00,41.6,1895,2,91,UK,Manchester,burgers
2015-06-18 20:28:55.850462+01:00,24.3,1895,3,678,UK,Manchester,burgers
2015-06-18 21:42:25.648022+01:00,37.2,1895,5,463,UK,Manchester,burgers
2015-06-18 21:49:58.635969+01:00,36.6,1895,4,438,UK,Manchester,burgers
2015-06-19 17:24:03.872335+01:00,17.8,1895,2,11772,UK,Manchester,burgers
2015-06-19 18:22:44.599156+01:00,21.3,1895,3,778,UK,Manchester,burgers
2015-06-19 20:30:31.949430+01:00,29.3,1895,3,579,UK,Manchester,burgers
2015-06-19 22:04:14.825344+01:00,35.2,1895,5,944,UK,Manchester,burgers
2015-06-19 22:48:42.202138+01:00,29.9,1895,4,898,UK,Manchester,burgers
2015-06-20 18:59:33.187363+01:00,17.3,1895,3,695,UK,Manchester,burgers
2015-06-20 19:42:11.876424+01:00,15.15,1895,3,135,UK,Manchester,burgers
2015-06-23 17:04:36.253913+01:00,31.3,1895,3,13526,UK,Manchester,burgers
2015-06-25 19:41:39.317099+01:00,17.8,1895,2,148,UK,Manchester,burgers
2015-06-25 20:46:35.783761+01:00,19.4,1895,2,837,UK,Manchester,burgers
2015-06-25 23:08:24.794632+01:00,15.4,1895,2,261,UK,Manchester,burgers
2015-06-26 19:10:42.043767+01:00,17.4,1895,3,412,UK,Manchester,burgers
2015-06-26 19:47:47.473945+01:00,23.3,1895,3,421,UK,Manchester,burgers
2015-06-26 19:54:33.370086+01:00,27.3,1895,3,433,UK,Manchester,burgers
